4.286e+06	99.678	-1.4894e+06	-9906.8	5.2875e+06	-1.4932e+06	-9906.8
4.288e+06	100.22	-1.4893e+06	-9963.1	5.2875e+06	-1.4932e+06	-9963.1
4.29e+06	99.467	-1.4894e+06	-9981.5	5.2875e+06	-1.4932e+06	-9981.5
4.292e+06	100.63	-1.4893e+06	-9947.9	5.2875e+06	-1.4932e+06	-9947.9
4.294e+06	99.542	-1.4894e+06	-9860.1	5.2875e+06	-1.4932e+06	-9860.1
4.296e+06	100.35	-1.4893e+06	-9726.8	5.2875e+06	-1.4932e+06	-9726.8
4.298e+06	100.05	-1.4894e+06	-9622.9	5.2875e+06	-1.4932e+06	-9622.9
4.3e+06	99.632	-1.4894e+06	-9591.5	5.2875e+06	-1.4932e+06	-9591.5
4.302e+06	100.68	-1.4893e+06	-9568.5	5.2875e+06	-1.4932e+06	-9568.5
4.304e+06	99.122	-1.4894e+06	-9589.1	5.2875e+06	-1.4932e+06	-9589.1
4.306e+06	100.56	-1.4893e+06	-9475.3	5.2875e+06	-1.4932e+06	-9475.3
4.308e+06	99.676	-1.4894e+06	-9402.1	5.2875e+06	-1.4932e+06	-9402.1
4.31e+06	100.05	-1.4894e+06	-9441.7	5.2875e+06	-1.4932e+06	-9441.7
4.312e+06	100.5	-1.4893e+06	-9458	5.2875e+06	-1.4932e+06	-9458
4.314e+06	99.234	-1.4894e+06	-9397.3	5.2875e+06	-1.4933e+06	-9397.3
4.316e+06	100.72	-1.4893e+06	-9359.1	5.2875e+06	-1.4932e+06	-9359.1
4.318e+06	99.615	-1.4894e+06	-9404.5	5.2875e+06	-1.4933e+06	-9404.5
4.32e+06	99.997	-1.4894e+06	-9447.3	5.2875e+06	-1.4932e+06	-9447.3
4.322e+06	100.39	-1.4894e+06	-9524.2	5.2875e+06	-1.4932e+06	-9524.2
4.324e+06	99.316	-1.4894e+06	-9625.1	5.2875e+06	-1.4932e+06	-9625.1
4.326e+06	100.8	-1.4893e+06	-9573.7	5.2875e+06	-1.4932e+06	-9573.7
4.328e+06	99.3	-1.4894e+06	-9522.3	5.2875e+06	-1.4932e+06	-9522.3
4.33e+06	100.6	-1.4893e+06	-9449.4	5.2875e+06	-1.4932e+06	-9449.4
4.332e+06	99.955	-1.4894e+06	-9395.5	5.2875e+06	-1.4932e+06	-9395.5
4.334e+06	100.04	-1.4894e+06	-9412.9	5.2875e+06	-1.4933e+06	-9412.9
4.336e+06	100.62	-1.4894e+06	-9383.7	5.2875e+06	-1.4932e+06	-9383.7
4.338e+06	99.207	-1.4895e+06	-9307.3	5.2875e+06	-1.4933e+06	-9307.3
4.34e+06	100.59	-1.4893e+06	-9361.5	5.2875e+06	-1.4932e+06	-9361.5
4.342e+06	99.339	-1.4894e+06	-9439.6	5.2875e+06	-1.4933e+06	-9439.6
4.344e+06	100.2	-1.4894e+06	-9471.8	5.2875e+06	-1.4932e+06	-9471.8
4.346e+06	100.14	-1.4894e+06	-9518.3	5.2875e+06	-1.4932e+06	-9518.3
4.348e+06	99.625	-1.4894e+06	-9552.9	5.2875e+06	-1.4932e+06	-9552.9
4.35e+06	100.63	-1.4893e+06	-9608.5	5.2875e+06	-1.4932e+06	-9608.5
4.352e+06	99.384	-1.4894e+06	-9663.8	5.2875e+06	-1.4932e+06	-9663.8
4.354e+06	100.25	-1.4893e+06	-9623.4	5.2875e+06	-1.4932e+06	-9623.4
4.356e+06	99.816	-1.4894e+06	-9560.8	5.2875e+06	-1.4932e+06	-9560.8
4.358e+06	100.05	-1.4894e+06	-9525	5.2875e+06	-1.4932e+06	-9525
4.36e+06	100.32	-1.4893e+06	-9543.4	5.2875e+06	-1.4932e+06	-9543.4
4.362e+06	99.481	-1.4894e+06	-9455.9	5.2875e+06	-1.4932e+06	-9455.9
4.364e+06	100.56	-1.4893e+06	-9496.3	5.2875e+06	-1.4932e+06	-9496.3
4.366e+06	99.63	-1.4894e+06	-9626.6	5.2875e+06	-1.4932e+06	-9626.6
4.368e+06	100.15	-1.4893e+06	-9603.1	5.2875e+06	-1.4932e+06	-9603.1
4.37e+06	100.17	-1.4893e+06	-9688.3	5.2875e+06	-1.4932e+06	-9688.3
4.372e+06	99.591	-1.4894e+06	-9686	5.2875e+06	-1.4932e+06	-9686
4.374e+06	100.55	-1.4893e+06	-9694.8	5.2875e+06	-1.4932e+06	-9694.8
4.376e+06	99.339	-1.4894e+06	-9744.3	5.2875e+06	-1.4932e+06	-9744.3
4.378e+06	100.41	-1.4893e+06	-9655.8	5.2875e+06	-1.4932e+06	-9655.8
4.38e+06	100.1	-1.4893e+06	-9624.2	5.2875e+06	-1.4932e+06	-9624.2
4.382e+06	99.882	-1.4893e+06	-9563.6	5.2875e+06	-1.4932e+06	-9563.6
4.384e+06	100.41	-1.4893e+06	-9591.2	5.2875e+06	-1.4932e+06	-9591.2
4.386e+06	99.505	-1.4894e+06	-9606.7	5.2875e+06	-1.4932e+06	-9606.7
4.388e+06	100.48	-1.4893e+06	-9634.3	5.2875e+06	-1.4932e+06	-9634.3
4.39e+06	99.651	-1.4893e+06	-9606.5	5.2875e+06	-1.4932e+06	-9606.5
4.392e+06	100.16	-1.4893e+06	-9616.1	5.2875e+06	-1.4932e+06	-9616.1
4.394e+06	100.21	-1.4893e+06	-9417.3	5.2875e+06	-1.4932e+06	-9417.3
4.396e+06	99.795	-1.4894e+06	-9395	5.2875e+06	-1.4932e+06	-9395
4.398e+06	100.29	-1.4893e+06	-9405.2	5.2875e+06	-1.4932e+06	-9405.2
4.4e+06	99.515	-1.4894e+06	-9331.2	5.2875e+06	-1.4932e+06	-9331.2
4.402e+06	100.15	-1.4893e+06	-9389.7	5.2875e+06	-1.4932e+06	-9389.7
4.404e+06	99.982	-1.4893e+06	-9421.1	5.2875e+06	-1.4932e+06	-9421.1
4.406e+06	99.817	-1.4893e+06	-9488.4	5.2875e+06	-1.4932e+06	-9488.4
4.408e+06	100.28	-1.4893e+06	-9565	5.2875e+06	-1.4931e+06	-9565
4.41e+06	99.553	-1.4893e+06	-9679.2	5.2875e+06	-1.4931e+06	-9679.2
4.412e+06	100.28	-1.4893e+06	-9745.7	5.2875e+06	-1.4931e+06	-9745.7
4.414e+06	99.716	-1.4893e+06	-9729	5.2875e+06	-1.4931e+06	-9729
4.416e+06	100.04	-1.4893e+06	-9784.1	5.2875e+06	-1.4931e+06	-9784.1
4.418e+06	99.998	-1.4893e+06	-9810.3	5.2875e+06	-1.4931e+06	-9810.3
4.42e+06	99.66	-1.4893e+06	-9757.6	5.2875e+06	-1.4931e+06	-9757.6
4.422e+06	100.31	-1.4892e+06	-9727.2	5.2875e+06	-1.4931e+06	-9727.2
4.424e+06	99.554	-1.4893e+06	-9669	5.2875e+06	-1.4931e+06	-9669
4.426e+06	100.03	-1.4893e+06	-9609.5	5.2875e+06	-1.4931e+06	-9609.5
4.428e+06	100.11	-1.4893e+06	-9593.9	5.2875e+06	-1.4931e+06	-9593.9
4.43e+06	99.837	-1.4893e+06	-9545.1	5.2875e+06	-1.4931e+06	-9545.1
4.432e+06	100.2	-1.4893e+06	-9634.4	5.2875e+06	-1.4931e+06	-9634.4
4.434e+06	99.671	-1.4893e+06	-9617.5	5.2875e+06	-1.4931e+06	-9617.5
4.436e+06	100.1	-1.4893e+06	-9569	5.2875e+06	-1.4931e+06	-9569
4.438e+06	100.07	-1.4893e+06	-9577.6	5.2875e+06	-1.4931e+06	-9577.6
4.44e+06	99.861	-1.4893e+06	-9459.8	5.2875e+06	-1.4932e+06	-9459.8
4.442e+06	100.17	-1.4893e+06	-9369.1	5.2875e+06	-1.4932e+06	-9369.1
4.444e+06	99.869	-1.4893e+06	-9411.8	5.2875e+06	-1.4932e+06	-9411.8
4.446e+06	100.09	-1.4893e+06	-9517.2	5.2875e+06	-1.4932e+06	-9517.2
4.448e+06	99.887	-1.4893e+06	-9589.4	5.2875e+06	-1.4931e+06	-9589.4
4.45e+06	100.08	-1.4893e+06	-9567	5.2875e+06	-1.4931e+06	-9567
4.452e+06	99.898	-1.4893e+06	-9453.9	5.2875e+06	-1.4932e+06	-9453.9
4.454e+06	100.04	-1.4893e+06	-9462.2	5.2875e+06	-1.4931e+06	-9462.2
4.456e+06	99.857	-1.4893e+06	-9497.6	5.2875e+06	-1.4931e+06	-9497.6
4.458e+06	99.91	-1.4893e+06	-9579.1	5.2875e+06	-1.4931e+06	-9579.1
4.46e+06	100.05	-1.4893e+06	-9565.5	5.2875e+06	-1.4931e+06	-9565.5
4.462e+06	99.762	-1.4893e+06	-9540.8	5.2875e+06	-1.4931e+06	-9540.8
4.464e+06	99.933	-1.4893e+06	-9577.5	5.2875e+06	-1.4931e+06	-9577.5
4.466e+06	99.922	-1.4893e+06	-9616.1	5.2875e+06	-1.4931e+06	-9616.1
4.468e+06	100.17	-1.4893e+06	-9633.9	5.2875e+06	-1.4931e+06	-9633.9
4.47e+06	100.18	-1.4893e+06	-9506.7	5.2875e+06	-1.4931e+06	-9506.7
4.472e+06	99.884	-1.4893e+06	-9450.6	5.2875e+06	-1.4931e+06	-9450.6
4.474e+06	100.12	-1.4893e+06	-9321.1	5.2875e+06	-1.4931e+06	-9321.1
4.476e+06	99.87	-1.4893e+06	-9203.3	5.2875e+06	-1.4932e+06	-9203.3
4.478e+06	99.92	-1.4893e+06	-9161	5.2875e+06	-1.4932e+06	-9161
4.48e+06	100.05	-1.4893e+06	-9227.3	5.2875e+06	-1.4932e+06	-9227.3
4.482e+06	100.05	-1.4893e+06	-9233.9	5.2875e+06	-1.4932e+06	-9233.9
4.484e+06	99.926	-1.4893e+06	-9202.7	5.2875e+06	-1.4932e+06	-9202.7
4.486e+06	100.03	-1.4893e+06	-9238.6	5.2875e+06	-1.4932e+06	-9238.6
4.488e+06	100.1	-1.4893e+06	-9161.2	5.2875e+06	-1.4932e+06	-9161.2
4.49e+06	99.81	-1.4893e+06	-9181.4	5.2875e+06	-1.4932e+06	-9181.4
4.492e+06	100.11	-1.4893e+06	-9127.8	5.2875e+06	-1.4932e+06	-9127.8
4.494e+06	100.02	-1.4893e+06	-9172.9	5.2875e+06	-1.4932e+06	-9172.9
4.496e+06	99.95	-1.4893e+06	-9251	5.2875e+06	-1.4932e+06	-9251
4.498e+06	100.09	-1.4893e+06	-9377.1	5.2875e+06	-1.4932e+06	-9377.1
4.5e+06	99.711	-1.4893e+06	-9446.9	5.2875e+06	-1.4932e+06	-9446.9
4.502e+06	100.1	-1.4893e+06	-9557.3	5.2875e+06	-1.4931e+06	-9557.3
4.504e+06	100	-1.4893e+06	-9590	5.2875e+06	-1.4931e+06	-9590
4.506e+06	100.07	-1.4893e+06	-9693.7	5.2875e+06	-1.4931e+06	-9693.7
4.508e+06	100.19	-1.4892e+06	-9794.2	5.2875e+06	-1.4931e+06	-9794.2
4.51e+06	99.587	-1.4893e+06	-9712.6	5.2875e+06	-1.4931e+06	-9712.6
4.512e+06	100.15	-1.4892e+06	-9740.8	5.2875e+06	-1.4931e+06	-9740.8
4.514e+06	99.816	-1.4893e+06	-9750	5.2875e+06	-1.4931e+06	-9750
4.516e+06	100.23	-1.4892e+06	-9730.1	5.2875e+06	-1.4931e+06	-9730.1
4.518e+06	99.922	-1.4893e+06	-9714.9	5.2875e+06	-1.4931e+06	-9714.9
4.52e+06	99.75	-1.4893e+06	-9723.4	5.2875e+06	-1.4931e+06	-9723.4
4.522e+06	100.37	-1.4892e+06	-9752.5	5.2875e+06	-1.4931e+06	-9752.5
4.524e+06	99.69	-1.4892e+06	-9783.3	5.2875e+06	-1.4931e+06	-9783.3
4.526e+06	100.41	-1.4892e+06	-9833.4	5.2875e+06	-1.4931e+06	-9833.4
4.528e+06	99.625	-1.4892e+06	-9746.5	5.2875e+06	-1.4931e+06	-9746.5
4.53e+06	100.19	-1.4892e+06	-9864.8	5.2875e+06	-1.4931e+06	-9864.8
4.532e+06	99.792	-1.4892e+06	-9785.7	5.2875e+06	-1.4931e+06	-9785.7
4.534e+06	99.825	-1.4892e+06	-9706.9	5.2875e+06	-1.4931e+06	-9706.9
4.536e+06	100.2	-1.4892e+06	-9622.6	5.2875e+06	-1.4931e+06	-9622.6
4.538e+06	99.544	-1.4893e+06	-9600.4	5.2875e+06	-1.4931e+06	-9600.4
4.54e+06	100.43	-1.4892e+06	-9610.6	5.2875e+06	-1.4931e+06	-9610.6
4.542e+06	99.702	-1.4893e+06	-9470.5	5.2875e+06	-1.4931e+06	-9470.5
4.544e+06	100.06	-1.4892e+06	-9438.7	5.2875e+06	-1.4931e+06	-9438.7
4.546e+06	99.75	-1.4893e+06	-9446.9	5.2875e+06	-1.4931e+06	-9446.9
4.548e+06	99.995	-1.4893e+06	-9493.3	5.2875e+06	-1.4931e+06	-9493.3
4.55e+06	99.922	-1.4892e+06	-9538.3	5.2875e+06	-1.4931e+06	-9538.3
4.552e+06	99.728	-1.4893e+06	-9517.8	5.2875e+06	-1.4931e+06	-9517.8
4.554e+06	100.2	-1.4892e+06	-9624.6	5.2875e+06	-1.4931e+06	-9624.6
4.556e+06	99.852	-1.4893e+06	-9634.9	5.2875e+06	-1.4931e+06	-9634.9
4.558e+06	100.2	-1.4892e+06	-9617	5.2875e+06	-1.4931e+06	-9617
4.56e+06	100.04	-1.4892e+06	-9604.6	5.2875e+06	-1.4931e+06	-9604.6
4.562e+06	100.01	-1.4892e+06	-9543.2	5.2875e+06	-1.4931e+06	-9543.2
4.564e+06	100.09	-1.4892e+06	-9466.6	5.2875e+06	-1.4931e+06	-9466.6
4.566e+06	99.904	-1.4893e+06	-9324.5	5.2875e+06	-1.4931e+06	-9324.5
4.568e+06	100.1	-1.4893e+06	-9223	5.2875e+06	-1.4931e+06	-9223
4.57e+06	99.852	-1.4893e+06	-9198	5.2875e+06	-1.4932e+06	-9198
4.572e+06	100.08	-1.4893e+06	-9127.9	5.2875e+06	-1.4932e+06	-9127.9
4.574e+06	100.1	-1.4893e+06	-9135.1	5.2875e+06	-1.4932e+06	-9135.1
4.576e+06	99.728	-1.4893e+06	-9229.9	5.2875e+06	-1.4931e+06	-9229.9
4.578e+06	100.25	-1.4893e+06	-9318.1	5.2875e+06	-1.4931e+06	-9318.1
4.58e+06	99.94	-1.4893e+06	-9379.3	5.2875e+06	-1.4931e+06	-9379.3
4.582e+06	100.16	-1.4893e+06	-9436.9	5.2875e+06	-1.4931e+06	-9436.9
4.584e+06	100.15	-1.4893e+06	-9574.1	5.2875e+06	-1.4931e+06	-9574.1
